Class(Ci),ni,pi/P,pi/ni,cp/P,mCi,rij/P,lRj
C1,54,0.08503658844309867,6.2407407407407405,0.08301791572041382,3,0.03204642947262175,[]
C2,93,0.2038859449911683,8.688172043010752,0.06686853393893515,3,0.09008327024981075,[6]
C3,100,0.21347464042392128,8.46,0.17183951551854657,3,0.08503658844309867,[]
C4,95,0.1806712086802927,7.536842105263158,0.16149381781478678,3,0.06813020439061317,[]
C5,112,0.2639414584910421,9.339285714285714,0.11102699974766592,3,0.08907393388846833,[]
C6,152,0.5218268988140298,13.605263157894736,0.2611657834973505,1,0.15266212465304063,"[1, 2, 3, 4, 5]"
C7,134,0.2639414584910421,7.8059701492537314,0.2621751198586929,1,0.08655059298511229,[]
C8,155,0.35301539237951046,9.025806451612903,0.04466313398940197,1,0.10623265203128943,[]
C9,56,0.09714862477920767,6.875,0.045420136260408785,2,0.024224072672218017,[]
C10,34,0.049709815796114054,5.794117647058823,0.04870047943477164,2,0.014887711329800657,[]
C11,55,0.09008327024981075,6.490909090909091,0.03557910673732021,2,0.020691395407519558,[]
C12,70,0.14029775422659602,7.942857142857143,0.08377491799142064,3,0.048195811254100426,[]
