Class(Ci),ni,pi/P,pi/ni,cp/P,mCi,rij/P,lRj
C1,16,0.11790393013100436,15.1875,0.11547792333818535,6,0.07472100921882581,[3]
C2,15,0.25812712275594374,35.46666666666667,0.014070839398350316,5,0.14361960213488598,[5]
C3,12,0.07132459970887918,12.25,0.036390101892285295,5,0.049490538573508006,[]
C4,6,0.036390101892285295,12.5,0.036390101892285295,5,0.028626880155264434,[]
C5,13,0.0858806404657933,13.615384615384615,0.020863658418243572,5,0.049005337214944204,[]
C6,28,0.3134400776322174,23.071428571428573,0.14992721979621543,1,0.15235322658903444,[1]
C7,23,0.15089762251334304,13.521739130434783,0.15041242115477924,1,0.07957302280446385,[]
C8,32,0.35759340126152356,23.03125,0.025715672003881612,1,0.12032993692382339,"[2, 4]"
C9,11,0.056768558951965066,10.636363636363637,0.015526443474041727,5,0.025230470645317808,[]
C10,4,0.018437651625424552,9.5,0.018437651625424552,5,0.018437651625424552,[]
C11,6,0.031052886948083454,10.666666666666666,0.006792819019893256,5,0.023289665211062592,[]
C12,19,0.16108685104318293,17.473684210526315,0.11644832605531295,6,0.10722950024260068,[6]
