Class(Ci),ni,pi/P,pi/ni,cp/P,mCi,rij/P,lRj
C1,171,0.3258385551050498,5.169590643274854,0.30998894213048284,3,0.14154072981938814,[6]
C2,145,0.44157758938444525,8.26206896551724,0.2646516771102101,2,0.21046811647622557,"[2, 3]"
C3,141,0.316992259491338,6.099290780141844,0.2078879469222263,2,0.17840029487652045,[]
C4,127,0.23848138591964615,5.094488188976378,0.2281607077036491,2,0.16365646885366752,[]
C5,225,0.40213785477331365,4.848888888888889,0.3103575377810542,1,0.19314412089937338,[]
C6,194,0.6266126059712496,8.762886597938145,0.48875783265757466,1,0.366015481017324,"[1, 5]"
C7,239,0.5049760412827129,5.7322175732217575,0.500552893475857,1,0.34500552893475855,[]
C8,196,0.5385182454847033,7.454081632653061,0.13306302985624768,1,0.3538518245484703,[4]
C9,96,0.15812753409509767,4.46875,0.054183560633984516,1,0.07335053446369333,[]
C10,37,0.05786951713969775,4.243243243243243,0.054183560633984516,5,0.020272760781422778,[]
C11,46,0.08109104312569111,4.782608695652174,0.06044968669369701,2,0.03133063029856248,[]
C12,170,0.3538518245484703,5.647058823529412,0.32104681164762255,3,0.14154072981938814,[]
