Class(Ci),ni,pi/P,pi/ni,cp/P,mCi,rij/P,lRj
C1,57,0.19968366943455912,8.859649122807017,0.19770660340055357,3,0.12613681296955317,[6]
C2,75,0.291419533412416,9.826666666666666,0.08896797153024912,3,0.13364966389877422,[]
C3,61,0.15223408461842625,6.311475409836065,0.09450375642546462,2,0.10636615262949782,[]
C4,43,0.10043495452748122,5.906976744186046,0.08501383946223803,2,0.06880189798339265,[]
C5,113,0.25029655990510086,5.601769911504425,0.19612495057334914,1,0.10834321866350335,[]
C6,147,0.571767497034401,9.83673469387755,0.4151838671411625,1,0.3092131277184658,"[1, 2, 5]"
C7,163,0.4183471727955714,6.49079754601227,0.41320680110715696,1,0.24950573349149863,[]
C8,108,0.5001977066034006,11.712962962962964,0.1716093317516805,1,0.27283511269276395,[4]
C9,111,0.21747726374060894,4.954954954954955,0.04665875840253064,1,0.08382759984183472,[]
C10,21,0.051799130090945035,6.238095238095238,0.04863582443653618,4,0.020166073546856466,[]
C11,51,0.1047844998022934,5.196078431372549,0.07552392249901146,3,0.05417160933175168,[]
C12,52,0.2479240806642942,12.057692307692308,0.1984974298141558,3,0.14590747330960854,[3]
