Class(Ci),ni,pi/P,pi/ni,cp/P,mCi,rij/P,lRj
C1,423,0.5659798334064007,3.0520094562647753,0.5418676019289785,3,0.2104340201665936,"[3, 6]"
C2,282,0.5449364313897413,4.407801418439717,0.292415607189829,3,0.208680403331872,[]
C3,281,0.44936431389741344,3.6476868327402134,0.4208680403331872,1,0.17360806663743972,[]
C4,308,0.42832091188075405,3.1720779220779223,0.40377027619465145,1,0.17229285401139852,[]
C5,224,0.44322665497588776,4.513392857142857,0.33669443226654977,1,0.16527838667251205,[]
C6,279,0.6970626918018413,5.698924731182796,0.693555458132398,1,0.24813678211310827,[]
C7,492,0.7290661990355107,3.380081300813008,0.7145988601490574,1,0.2647961420429636,"[1, 4, 5]"
C8,391,0.7194213064445418,4.19693094629156,0.18018412976764578,1,0.2617273125822008,[2]
C9,146,0.24024550635686104,3.7534246575342465,0.19289785181937746,2,0.08373520385795703,[]
C10,179,0.20298114861902675,2.5865921787709496,0.20035072336694432,2,0.06181499342393687,[]
C11,170,0.22972380534853135,3.0823529411764707,0.13985094256904868,2,0.07321350284962735,[]
C12,365,0.5629110039456379,3.5178082191780824,0.5589653660675142,3,0.2099956159579132,[]
