Class(Ci),ni,pi/P,pi/ni,cp/P,mCi,rij/P,lRj
C1,87,0.28480703468490476,6.7011494252873565,0.27699071812408405,3,0.12848070346849047,[6]
C2,110,0.39960918417195895,7.4363636363636365,0.1978505129457743,2,0.19052271617000488,[3]
C3,93,0.2501221299462628,5.505376344086022,0.1792867611138251,2,0.13922813873961895,[]
C4,71,0.1880801172447484,5.422535211267606,0.17586712261846604,2,0.12212994626282364,[]
C5,108,0.28431851489985344,5.388888888888889,0.2340009770395701,2,0.13727405959941377,[]
C6,219,0.6365412799218368,5.949771689497717,0.5144113336590131,1,0.3126526624328285,"[1, 2, 4, 5]"
C7,224,0.525647288715193,4.803571428571429,0.5017098192476795,1,0.2799218368343918,[]
C8,134,0.5701025891548608,8.708955223880597,0.24425989252564728,1,0.30972154372252075,[]
C9,118,0.2916463116756229,5.059322033898305,0.11187103077674646,1,0.16609672691744015,[]
C10,68,0.1338544211040547,4.029411764705882,0.13238886174890083,1,0.09770395701025891,[]
C11,97,0.19247679531021006,4.061855670103093,0.11529066927210552,1,0.10552027357107963,[]
C12,97,0.3429408891060088,7.237113402061856,0.2804103566194431,3,0.13141182217879824,[]
