Class(Ci),ni,pi/P,pi/ni,cp/P,mCi,rij/P,lRj
C1,12,0.10189228529839883,17.5,0.09946627850557982,6,0.07472100921882581,[3]
C2,13,0.25036390101892286,39.69230769230769,0.009704027171276079,5,0.13973799126637554,[5]
C3,8,0.05482775351770985,14.125,0.028626880155264434,5,0.045608927704997575,[]
C4,4,0.028626880155264434,14.75,0.024745269286754003,5,0.028626880155264434,[]
C5,10,0.07375060650169821,15.2,0.013585638039786511,5,0.04512372634643377,[]
C6,21,0.28578360019408056,28.047619047619047,0.11838913148956817,1,0.15235322658903444,[1]
C7,15,0.11838913148956817,16.266666666666666,0.11790393013100436,1,0.06744298884036876,[]
C8,26,0.33284813197476953,26.384615384615383,0.015526443474041727,1,0.10819990295972828,"[2, 4]"
C9,6,0.036390101892285295,12.5,0.009704027171276079,5,0.025230470645317808,[]
C10,2,0.010189228529839884,10.5,0.010189228529839884,5,0.010189228529839884,[]
C11,4,0.023289665211062592,12.0,0.0038816108685104317,5,0.023289665211062592,[]
C12,15,0.1450752062105774,19.933333333333334,0.09704027171276079,6,0.10722950024260068,[6]
