Class(Ci),ni,pi/P,pi/ni,cp/P,mCi,rij/P,lRj
C1,49,0.145821325648415,10.326530612244898,0.14495677233429394,6,0.08904899135446685,[3]
C2,96,0.3126801152737752,11.302083333333334,0.09193083573487032,5,0.14063400576368876,[5]
C3,64,0.22363112391930837,12.125,0.16512968299711817,5,0.08559077809798271,[]
C4,88,0.19337175792507205,7.625,0.18069164265129684,2,0.07233429394812681,[]
C5,118,0.3043227665706052,8.94915254237288,0.12219020172910663,1,0.1037463976945245,[2]
C6,96,0.45244956772334294,16.354166666666668,0.18876080691642652,1,0.2302593659942363,"[1, 4]"
C7,87,0.1904899135446686,7.597701149425287,0.18904899135446687,1,0.09193083573487032,[]
C8,97,0.27002881844380405,9.65979381443299,0.036599423631123916,4,0.11988472622478386,[]
C9,25,0.05936599423631124,8.24,0.020461095100864555,4,0.03515850144092219,[]
C10,15,0.025072046109510086,5.8,0.02478386167146974,4,0.016138328530259365,[]
C11,21,0.04005763688760807,6.619047619047619,0.014121037463976945,4,0.020461095100864555,[]
C12,50,0.17521613832853025,12.16,0.14466858789625361,6,0.09423631123919309,[6]
