Class(Ci),ni,pi/P,pi/ni,cp/P,mCi,rij/P,lRj
C1,13,0.12025586353944563,21.692307692307693,0.11982942430703625,3,0.0955223880597015,[6]
C2,13,0.2298507462686567,41.46153846153846,0.011940298507462687,2,0.12665245202558637,[]
C3,13,0.06908315565031983,12.461538461538462,0.02601279317697228,2,0.05458422174840085,[]
C4,7,0.032409381663113,10.857142857142858,0.0255863539445629,2,0.026439232409381664,[]
C5,15,0.08017057569296375,12.533333333333333,0.020895522388059702,2,0.055863539445628996,[]
C6,36,0.3535181236673774,23.02777777777778,0.15863539445629,1,0.23411513859275054,"[1, 5]"
C7,26,0.15863539445629,14.307692307692308,0.15778251599147122,1,0.0976545842217484,[]
C8,29,0.3565031982942431,28.82758620689655,0.012366737739872069,1,0.19872068230277184,"[2, 4]"
C9,7,0.03283582089552239,11.0,0.0029850746268656717,1,0.013646055437100213,[]
C10,1,0.003837953091684435,9.0,0.003837953091684435,5,0.0021321961620469083,[]
C11,2,0.008528784648187633,10.0,0.0,5,0.006396588486140725,[]
C12,15,0.13688699360341153,21.4,0.12025586353944563,3,0.0997867803837953,[3]
