Class(Ci),ni,pi/P,pi/ni,cp/P,mCi,rij/P,lRj
C1,21,0.0945273631840796,9.952380952380953,0.09362279511533243,6,0.045228403437358664,[3]
C2,32,0.2198100407055631,15.1875,0.03482587064676617,6,0.08909995477159656,[6]
C3,22,0.12075983717774763,12.136363636363637,0.0710085933966531,2,0.04839439167797377,[]
C4,19,0.07960199004975124,9.263157894736842,0.0741745816372682,6,0.029850746268656716,[]
C5,30,0.1456354590682949,10.733333333333333,0.04477611940298507,1,0.03618272274988693,[]
C6,34,0.37449118046132973,24.352941176470587,0.14970601537765718,1,0.19674355495251017,"[1, 4]"
C7,31,0.15061058344640435,10.741935483870968,0.14970601537765718,1,0.08593396653098145,[]
C8,36,0.26096788783355945,16.02777777777778,0.018091361374943465,1,0.13704206241519673,[2]
C9,15,0.06377204884667571,9.4,0.03075531433740389,6,0.024875621890547265,[]
C10,9,0.03211216644052465,7.888888888888889,0.030303030303030304,6,0.02125734961555857,[]
C11,15,0.06512890094979647,9.6,0.026232473993668022,6,0.036635006784260515,[]
C12,22,0.17819990954319312,17.90909090909091,0.09317051108095885,5,0.08322026232473993,[5]
