Class(Ci),ni,pi/P,pi/ni,cp/P,mCi,rij/P,lRj
C1,58,0.1905169951442445,11.5,0.1893744644387318,6,0.11568123393316196,[3]
C2,96,0.319908597543559,11.666666666666666,0.07769208797486432,5,0.12425021422450729,"[5, 6]"
C3,73,0.24850042844901457,11.917808219178083,0.2187946301056841,2,0.08940302770636961,[2]
C4,100,0.24707226506712368,8.65,0.22564981433876036,5,0.09225935447015139,[]
C5,123,0.3390459868608969,9.65040650406504,0.1228220508426164,5,0.09682947729220223,[]
C6,103,0.4832904884318766,16.42718446601942,0.27049414453013426,1,0.1930876892316481,"[1, 4]"
C7,88,0.27163667523564694,10.806818181818182,0.2707797772065124,4,0.11596686660954013,[]
C8,74,0.3041988003427592,14.391891891891891,0.014852899171665239,4,0.1239645815481291,[]
C9,17,0.02913453299057412,6.0,0.003998857469294488,1,0.011425307055127107,[]
C10,2,0.003998857469294488,7.0,0.003998857469294488,4,0.002570694087403599,[]
C11,10,0.016852327906312484,5.9,0.005141388174807198,5,0.007997714938588975,[]
C12,37,0.20194230219937162,19.10810810810811,0.19023136246786632,6,0.11568123393316196,[]
