Class(Ci),ni,pi/P,pi/ni,cp/P,mCi,rij/P,lRj
C1,452,0.5476642612988986,3.190265486725664,0.5252563615647551,2,0.19255601974933537,"[2, 3, 6]"
C2,298,0.5256361564755032,4.644295302013423,0.23205469046714775,2,0.18230155715913407,[]
C3,250,0.35282947208507404,3.716,0.3330801367261679,2,0.12495252563615647,[]
C4,295,0.34599316369160654,3.088135593220339,0.33421952145841244,2,0.12039498670717812,[]
C5,244,0.3801747056589442,4.102459016393443,0.29016331181162175,1,0.13520698822635777,[]
C6,315,0.6665400683630839,5.571428571428571,0.6642612988985948,1,0.29851879984808205,[]
C7,509,0.6893277630079757,3.5658153241650297,0.6813520698822636,1,0.30725408279529054,"[4, 5]"
C8,382,0.6847702240789973,4.719895287958115,0.2081276110900114,1,0.3083934675275351,[1]
C9,263,0.3121914166350171,3.1254752851711025,0.24078997341435623,1,0.07709836688188378,[]
C10,283,0.2445879225218382,2.275618374558304,0.23775161412837068,4,0.053930877326243826,[]
C11,256,0.306114698063046,3.1484375,0.20129130269654386,6,0.09950626661602735,[]
C12,316,0.5374097987086973,4.477848101265823,0.5366502088872009,2,0.18951766046334978,[]
