Class(Ci),ni,pi/P,pi/ni,cp/P,mCi,rij/P,lRj
C1,28,0.13585951940850277,15.75,0.13585951940850277,6,0.10905730129390019,[3]
C2,46,0.27603203943314847,19.47826086956522,0.02310536044362292,6,0.11182994454713494,"[2, 5]"
C3,27,0.14294516327788045,17.185185185185187,0.0680837954405422,4,0.05545286506469501,[]
C4,18,0.06993222427603205,12.61111111111111,0.059457794208256316,4,0.02895871842267406,[]
C5,20,0.10505237215033889,17.05,0.0073937153419593345,1,0.035736290819470114,[]
C6,18,0.17375231053604437,31.333333333333332,0.06623536660505237,1,0.11768330252618607,[1]
C7,15,0.06623536660505237,14.333333333333334,0.06592729513247074,1,0.04374614910659273,[]
C8,25,0.21472581638940233,27.88,0.01447935921133703,4,0.10135551447935921,[4]
C9,9,0.06099815157116451,22.0,0.01725200246457178,1,0.036044362292051754,[]
C10,10,0.02988293284041898,9.7,0.02988293284041898,1,0.025261860751694395,[]
C11,13,0.041897720271102896,10.461538461538462,0.0046210720887245845,1,0.028342575477510783,[]
C12,16,0.20117067159581023,40.8125,0.13585951940850277,6,0.12600123228589033,[6]
