Class(Ci),ni,pi/P,pi/ni,cp/P,mCi,rij/P,lRj
C1,26,0.14480975249353528,15.076923076923077,0.14480975249353528,6,0.10639083856667898,[3]
C2,24,0.25157000369412635,28.375,0.006280014776505356,6,0.10897672700406354,"[2, 5]"
C3,11,0.10676025120059106,26.272727272727273,0.03361654968599926,4,0.05134835611377909,[]
C4,7,0.0384189139268563,14.857142857142858,0.03768008865903214,1,0.024381233838197267,[]
C5,12,0.07462135205024012,16.833333333333332,0.01625415589213151,1,0.04359069080162541,[]
C6,28,0.2984854082009605,28.857142857142858,0.15330624307351312,1,0.15072035463612857,[1]
C7,28,0.15330624307351312,14.821428571428571,0.15256741780568894,4,0.09124492057628371,[]
C8,25,0.2726265238271149,29.52,0.011821204285186553,4,0.16328038418913926,[4]
C9,8,0.04839305504248245,16.375,0.0,4,0.033247137052087185,[]
C10,0,0.0,0.0,0.0,0,0.0,[]
C11,4,0.016623568526043592,11.25,0.004432951606944958,5,0.009235315847801994,[]
C12,12,0.20724048762467676,46.75,0.1444403398596232,6,0.1444403398596232,[6]
