Class(Ci),ni,pi/P,pi/ni,cp/P,mCi,rij/P,lRj
C1,17,0.11981020166073547,17.823529411764707,0.11981020166073547,3,0.08936338473705022,[6]
C2,21,0.18307631474891262,22.047619047619047,0.007512850929221036,3,0.08975879794385132,[2]
C3,8,0.046263345195729534,14.625,0.01818900751285093,2,0.03795966785290629,[]
C4,4,0.01937524713325425,12.25,0.01937524713325425,2,0.01937524713325425,[]
C5,10,0.0608936338473705,15.4,0.011862396204033215,2,0.0328192961644919,[]
C6,36,0.34084618426255436,23.944444444444443,0.1273230525899565,1,0.22182680901542112,"[1, 5]"
C7,21,0.1277184657967576,15.380952380952381,0.1277184657967576,1,0.08185053380782918,[]
C8,30,0.3424278370897588,28.866666666666667,0.007908264136022143,1,0.17516805061289048,[4]
C9,6,0.0328192961644919,13.833333333333334,0.011862396204033215,4,0.01265322261763543,[]
C10,3,0.013048635824436536,11.0,0.013048635824436536,4,0.009094503756425464,[]
C11,5,0.024515618821668642,12.4,0.0031633056544088573,4,0.011071569790431,[]
C12,11,0.16449189402926057,37.81818181818182,0.11981020166073547,3,0.13088177145116647,[3]
