Class(Ci),ni,pi/P,pi/ni,cp/P,mCi,rij/P,lRj
C1,23,0.14662349676225717,13.782608695652174,0.14662349676225717,3,0.10499537465309898,[6]
C2,9,0.21924144310823312,52.666666666666664,0.01572617946345976,3,0.14431082331174838,[3]
C3,12,0.09574468085106383,17.25,0.025901942645698426,2,0.08603145235892692,[]
C4,6,0.030527289546716005,11.0,0.028214616096207217,2,0.025901942645698426,[]
C5,19,0.11609620721554116,13.210526315789474,0.0425531914893617,1,0.05411655874190564,[]
C6,37,0.3066604995374653,17.91891891891892,0.13922294172062905,1,0.14662349676225717,"[4, 5]"
C7,21,0.13922294172062905,14.333333333333334,0.13876040703052728,1,0.06706753006475485,[]
C8,21,0.32192414431082333,33.142857142857146,0.011100832562442183,1,0.1614246068455134,"[1, 2]"
C9,6,0.034227567067530065,12.333333333333334,0.006938020351526364,2,0.017113783533765033,[]
C10,2,0.010175763182238668,11.0,0.010175763182238668,2,0.010175763182238668,[]
C11,5,0.030064754856614247,13.0,0.00971322849213691,2,0.014338575393154487,[]
C12,27,0.1868640148011101,14.962962962962964,0.14662349676225717,3,0.10499537465309898,[]
