Class(Ci),ni,pi/P,pi/ni,cp/P,mCi,rij/P,lRj
C1,8,0.06351414000927214,17.125,0.06351414000927214,2,0.039406583217431616,[6]
C2,11,0.2067686601761706,40.54545454545455,0.003245248029670839,2,0.13630041724617525,[2]
C3,6,0.03013444598980065,10.833333333333334,0.01808066759388039,2,0.02410755679184052,[]
C4,4,0.019007881316643487,10.25,0.015299026425591099,2,0.013444598980064905,[]
C5,10,0.061196105702364396,13.2,0.021789522484932777,2,0.04079740380157627,[5]
C6,39,0.38293926750115903,21.17948717948718,0.17663421418636996,1,0.24385720908669448,"[1, 4]"
C7,29,0.17663421418636996,13.137931034482758,0.17570700046360685,1,0.10523875753361149,[]
C8,31,0.3198887343532684,22.258064516129032,0.00602688919796013,1,0.19100602688919796,[]
C9,4,0.027816411682892908,15.0,0.004172461752433936,1,0.01854427445526194,[]
C10,1,0.004172461752433936,9.0,0.004172461752433936,1,0.004172461752433936,[]
C11,3,0.014371812702828002,10.333333333333334,0.006490496059341678,2,0.009735744089012517,[]
C12,9,0.1502086230876217,36.0,0.06351414000927214,3,0.07185906351414001,[3]
