Class(Ci),ni,pi/P,pi/ni,cp/P,mCi,rij/P,lRj
C1,35,0.12277323062108811,7.285714285714286,0.12181030332209918,6,0.05970149253731343,[3]
C2,60,0.3124699085219066,10.816666666666666,0.09340394800192585,5,0.18440057775637939,"[5, 6]"
C3,43,0.19788155994222437,9.55813953488372,0.11410688493018777,5,0.09629272989889263,[]
C4,43,0.13240250361097738,6.395348837209302,0.111218103033221,5,0.053923928743379874,[]
C5,39,0.17669715936446798,9.41025641025641,0.07029369282619162,1,0.08184882041405873,[]
C6,72,0.4236880115551276,12.222222222222221,0.2691381800674049,1,0.27106403466538276,"[1, 4]"
C7,62,0.2701011073663938,9.048387096774194,0.2691381800674049,1,0.16995666827154549,[]
C8,53,0.39576311988444873,15.50943396226415,0.045739046701974,1,0.2407318247472316,[2]
C9,21,0.08377467501203659,8.285714285714286,0.03514684641309581,1,0.053923928743379874,[]
C10,13,0.03803562831006259,6.076923076923077,0.03755416466056813,1,0.01974000962927299,[]
C11,19,0.06692344727973037,7.315789473684211,0.029369282619162253,5,0.03177660086663457,[]
C12,34,0.17428984111699566,10.647058823529411,0.12181030332209918,6,0.08040442946557536,[]
