Class(Ci),ni,pi/P,pi/ni,cp/P,mCi,rij/P,lRj
C1,13,0.06829488919041157,11.615384615384615,0.06784260515603799,6,0.03573043871551334,[3]
C2,21,0.18317503392130258,19.285714285714285,0.016734509271822705,6,0.08909995477159656,[6]
C3,16,0.09995477159656264,13.8125,0.05336951605608322,2,0.03844414292175486,[]
C4,12,0.056535504296698326,10.416666666666666,0.04929895974672094,2,0.023066485753052916,[]
C5,19,0.10945273631840796,12.736842105263158,0.030303030303030304,2,0.03573043871551334,[]
C6,32,0.3681592039800995,25.4375,0.10312075983717775,1,0.19357756671189508,"[1, 2, 4]"
C7,17,0.10312075983717775,13.411764705882353,0.10221619176843058,1,0.06558118498417007,[]
C8,21,0.21076436001809137,22.19047619047619,0.009045680687471733,1,0.11035730438715513,[]
C9,9,0.0438715513342379,10.777777777777779,0.008141112618724558,6,0.018091361374943465,[]
C10,2,0.008141112618724558,9.0,0.007688828584350972,6,0.008141112618724558,[]
C11,8,0.04251469923111714,11.75,0.013116236996834011,6,0.023518769787426504,[]
C12,16,0.1587516960651289,21.9375,0.0673903211216644,5,0.08322026232473993,[5]
