Class(Ci),ni,pi/P,pi/ni,cp/P,mCi,rij/P,lRj
C1,30,0.22319474835886213,20.4,0.2224653537563822,3,0.1301969365426696,[6]
C2,48,0.3264040846097739,18.645833333333332,0.06236323851203501,2,0.1601021152443472,"[2, 3]"
C3,32,0.18708971553610504,16.03125,0.13457330415754923,1,0.0988329686360321,[]
C4,38,0.15280816921954776,11.026315789473685,0.14952589350838805,1,0.099927060539752,[]
C5,49,0.19219547775346463,10.755102040816327,0.049963530269876,1,0.12399708242159008,[]
C6,92,0.4711889132020423,14.043478260869565,0.36433260393873085,1,0.362509117432531,"[1, 5]"
C7,111,0.36542669584245074,9.027027027027026,0.36469730123997085,1,0.27972283005105764,[]
C8,66,0.4361779722830051,18.12121212121212,0.020423048869438368,1,0.31181619256017507,[4]
C9,15,0.0350109409190372,6.4,0.014223194748358862,4,0.017140773158278628,[]
C10,7,0.015681983953318747,6.142857142857143,0.015681983953318747,4,0.010576221735959153,[]
C11,9,0.021517140773158278,6.555555555555555,0.005835156819839533,4,0.010940919037199124,[]
C12,29,0.237417943107221,22.448275862068964,0.2224653537563822,3,0.1301969365426696,[]
