Class(Ci),ni,pi/P,pi/ni,cp/P,mCi,rij/P,lRj
C1,7,0.043331728454501686,12.857142857142858,0.043331728454501686,5,0.020702936928261917,[3]
C2,19,0.1935483870967742,21.157894736842106,0.02262879152623977,5,0.10399614829080404,"[5, 6]"
C3,8,0.09292248435243139,24.125,0.012518054886856042,5,0.07607125662012518,[]
C4,2,0.012518054886856042,13.0,0.010110736639383727,1,0.012518054886856042,[]
C5,7,0.08184882041405873,24.285714285714285,0.015888300433317286,1,0.053442465093885415,[]
C6,29,0.2970630717380838,21.275862068965516,0.14973519499277804,1,0.1959557053442465,"[1, 4]"
C7,21,0.14973519499277804,14.80952380952381,0.14925373134328357,1,0.091478093403948,[]
C8,19,0.2932113625421281,32.05263157894737,0.01636976408281175,1,0.18103033220991815,[2]
C9,7,0.04429465575349061,13.142857142857142,0.0,1,0.027924891670678863,[]
C10,0,0.0,0.0,0.0,0,0.0,[]
C11,4,0.022147327876745306,11.5,0.009629272989889264,1,0.011073663938372653,[]
C12,11,0.10784785748675975,20.363636363636363,0.04285026480500722,6,0.058738565238324505,[]
