Class(Ci),ni,pi/P,pi/ni,cp/P,mCi,rij/P,lRj
C1,66,0.2007011393514461,6.9393939393939394,0.19763365468886943,6,0.07449605609114812,[]
C2,62,0.33654688869412797,12.387096774193548,0.1481156879929886,5,0.1165644171779141,"[2, 5]"
C3,102,0.2532865907099036,5.666666666666667,0.13847502191060473,1,0.06529360210341806,[]
C4,65,0.15337423312883436,5.384615384615385,0.12489044697633654,4,0.06222611744084137,[]
C5,103,0.2953549517966696,6.543689320388349,0.20508326029798424,1,0.16126205083260298,[]
C6,83,0.5026292725679229,13.819277108433734,0.3089395267309378,1,0.3540753724802805,"[1, 4]"
C7,87,0.3141980718667835,8.241379310344827,0.310692375109553,1,0.23794916739702016,[]
C8,102,0.3921998247151621,8.77450980392157,0.09684487291849254,1,0.2633654688869413,[]
C9,53,0.15074496056091147,6.490566037735849,0.08983347940403155,1,0.05740578439964943,[]
C10,33,0.09553023663453111,6.606060606060606,0.09202453987730061,6,0.033304119193689745,[]
C11,41,0.12489044697633654,6.951219512195122,0.08501314636283962,6,0.03812445223488168,[]
C12,89,0.28001752848378614,7.179775280898877,0.19938650306748465,6,0.0985977212971078,"[3, 6]"
