Class(Ci),ni,pi/P,pi/ni,cp/P,mCi,rij/P,lRj
C1,443,0.5263545890158496,3.2234762979683973,0.5046074456321415,2,0.24179874677478805,"[2, 6]"
C2,238,0.5101363803907114,5.815126050420168,0.3155178768890527,2,0.22889789900479174,[3]
C3,329,0.45558422410615557,3.756838905775076,0.40508661997788425,2,0.19867305565794324,[]
C4,372,0.4190932546995945,3.056451612903226,0.4043494286767416,2,0.19461850350165869,[]
C5,317,0.4699594544784372,4.022082018927445,0.3453741245853299,1,0.20346479911537044,[]
C6,283,0.6922226317729451,6.636042402826855,0.6889052709178032,1,0.3767047548838924,[]
C7,527,0.7172871360117951,3.6925996204933584,0.7073350534463694,1,0.3859196461481755,"[4, 5]"
C8,430,0.7110210099520826,4.486046511627907,0.14375230372281608,1,0.38628824179874677,[1]
C9,123,0.17803169922594914,3.926829268292683,0.1315886472539624,1,0.07593070401769259,[]
C10,143,0.13601179506081829,2.5804195804195804,0.13380022115739035,1,0.0475488389237007,[]
C11,136,0.1474382602285293,2.9411764705882355,0.07703649096940655,1,0.04976041282712864,[]
C12,398,0.5219314412089937,3.557788944723618,0.5193512716549945,2,0.2406929598230741,[]
