Class(Ci),ni,pi/P,pi/ni,cp/P,mCi,rij/P,lRj
C1,31,0.14938588974578693,16.870967741935484,0.14881462439303056,6,0.10454155955441302,[3]
C2,26,0.2133676092544987,28.73076923076923,0.021136818051985147,6,0.11882319337332191,[6]
C3,38,0.19365895458440446,17.842105263157894,0.15538417594972864,2,0.0831191088260497,[2]
C4,56,0.17994858611825193,11.25,0.1636675235646958,2,0.0728363324764353,[]
C5,73,0.26306769494430166,12.616438356164384,0.05769780062839189,5,0.07569265924021708,[5]
C6,57,0.4133104827192231,25.385964912280702,0.22079405884033135,4,0.17366466723793203,"[1, 4]"
C7,55,0.2210796915167095,14.072727272727272,0.22050842616395316,1,0.0908311910882605,[]
C8,42,0.25478434732933447,21.238095238095237,0.003427592116538132,1,0.10111396743787489,[]
C9,3,0.007712082262210797,9.0,0.002570694087403599,4,0.0028563267637817767,[]
C10,1,0.002570694087403599,9.0,0.002570694087403599,4,0.002570694087403599,[]
C11,2,0.005141388174807198,9.0,0.002570694087403599,4,0.0028563267637817767,[]
C12,24,0.18251928020565553,26.625,0.14938588974578693,6,0.1062553556126821,[]
