Class(Ci),ni,pi/P,pi/ni,cp/P,mCi,rij/P,lRj
C1,25,0.1331493618489134,15.44,0.1328044153156261,3,0.09692997585374268,"[5, 6]"
C2,30,0.23559848223525354,22.766666666666666,0.02138668506381511,2,0.11141773025181097,[2]
C3,16,0.11969644705070714,21.6875,0.06347016212487064,1,0.06347016212487064,[]
C4,19,0.08658157985512245,13.210526315789474,0.08244222145567437,1,0.06450500172473267,[]
C5,22,0.11521214211797172,15.181818181818182,0.014142807864780959,1,0.08278716798896171,[]
C6,28,0.2904449810279407,30.071428571428573,0.16764401517764746,1,0.23214901690238013,[4]
C7,33,0.1679889617109348,14.757575757575758,0.16729906864436012,1,0.14211797171438428,[]
C8,35,0.308037254225595,25.514285714285716,0.002414625733011383,1,0.2514660227664712,[1]
C9,3,0.010693342531907554,10.333333333333334,0.0,4,0.0072438771990341495,[]
C10,0,0.0,0.0,0.0,0,0.0,[]
C11,3,0.028285615729561918,27.333333333333332,0.008968609865470852,2,0.023801310796826493,[]
C12,19,0.2155915833045878,32.89473684210526,0.1328044153156261,3,0.14108313211452225,[3]
