Class(Ci),ni,pi/P,pi/ni,cp/P,mCi,rij/P,lRj
C1,46,0.15614156835530882,9.782608695652174,0.15301873698820265,3,0.09750173490631506,[6]
C2,69,0.32650936849410134,13.63768115942029,0.08362248438584316,2,0.16863289382373353,[2]
C3,41,0.17730742539902844,12.463414634146341,0.04580152671755725,2,0.11068702290076336,[5]
C4,20,0.055517002081887576,8.0,0.05517002081887578,1,0.0260235947258848,[]
C5,38,0.1169326856349757,8.868421052631579,0.044066620402498265,1,0.0798056904927134,[]
C6,45,0.3566967383761277,22.844444444444445,0.20957668285912562,1,0.33622484385843165,[1]
C7,55,0.210617626648161,11.036363636363637,0.2102706453851492,1,0.20020818875780708,[]
C8,45,0.28313671061762663,18.133333333333333,0.005204718945176961,1,0.24253990284524635,[]
C9,7,0.02220680083275503,9.142857142857142,0.016308119361554477,4,0.010062456627342124,[]
C10,6,0.01734906315058987,8.333333333333334,0.016655100624566273,4,0.010062456627342124,[]
C11,12,0.034004163775156145,8.166666666666666,0.015267175572519083,1,0.017002081887578072,[]
C12,28,0.2546842470506593,26.214285714285715,0.15579458709229702,3,0.1342817487855656,"[3, 4]"
