Class(Ci),ni,pi/P,pi/ni,cp/P,mCi,rij/P,lRj
C1,363,0.5360777058279371,3.1928374655647382,0.5138760407030527,2,0.2294172062904718,[6]
C2,230,0.5175763182238667,4.8652173913043475,0.2696577243293247,2,0.21230342275670674,[3]
C3,243,0.40795559666975023,3.6296296296296298,0.36864014801110084,2,0.14754856614246067,[]
C4,280,0.38251618871415355,2.9535714285714287,0.36308973172987974,2,0.15541165587419056,[]
C5,213,0.40888066604995377,4.150234741784038,0.29833487511563367,2,0.16188714153561518,[]
C6,304,0.7086031452358927,5.0394736842105265,0.7030527289546716,1,0.2802960222016651,[]
C7,471,0.7335800185013877,3.367303609341826,0.7187789084181314,1,0.29093432007400555,"[1, 2, 4, 5]"
C8,331,0.723404255319149,4.7250755287009065,0.26179463459759483,1,0.288159111933395,[]
C9,170,0.3108233117483811,3.9529411764705884,0.23959296947271044,1,0.11378353376503238,[]
C10,210,0.2479185938945421,2.552380952380952,0.2432932469935245,2,0.08695652173913043,[]
C11,199,0.25948196114708605,2.819095477386935,0.1253469010175763,2,0.09666975023126735,[]
C12,307,0.5249768732654949,3.6970684039087947,0.5231267345050878,2,0.22664199814986125,[]
