Class(Ci),ni,pi/P,pi/ni,cp/P,mCi,rij/P,lRj
C1,21,0.1033843300880853,10.619047619047619,0.10292072322670376,2,0.057950857672693555,[6]
C2,21,0.2364394993045897,24.285714285714285,0.03013444598980065,2,0.1483541956420955,[2]
C3,25,0.0890125173852573,7.68,0.04636068613815485,2,0.057950857672693555,[]
C4,13,0.04728789986091794,7.846153846153846,0.04172461752433936,2,0.03569772832637923,[]
C5,29,0.11961057023643949,8.89655172413793,0.0584144645340751,2,0.05331478905887807,[]
C6,55,0.4334724153917478,17.0,0.26425591098748263,1,0.2707464070468243,"[1, 5]"
C7,57,0.26471951784886416,10.017543859649123,0.26379230412610105,1,0.1692165044042652,[]
C8,57,0.4010199350950394,15.175438596491228,0.03569772832637923,1,0.25591098748261476,[4]
C9,16,0.0630505331478906,8.5,0.019471488178025034,1,0.030598052851182198,[]
C10,8,0.025034770514603615,6.75,0.025034770514603615,1,0.019007881316643487,[]
C11,18,0.0602688919796013,7.222222222222222,0.02132591562355123,1,0.022253129346314324,[]
C12,22,0.19100602688919796,18.727272727272727,0.1033843300880853,3,0.09040333796940195,[3]
