Class(Ci),ni,pi/P,pi/ni,cp/P,mCi,rij/P,lRj
C1,18,0.13394415357766143,17.055555555555557,0.13394415357766143,6,0.11518324607329843,[3]
C2,15,0.21596858638743455,33.0,0.008726003490401396,6,0.12827225130890052,[5]
C3,15,0.09336823734729494,14.266666666666667,0.07547993019197208,5,0.041884816753926704,[]
C4,12,0.07591623036649214,14.5,0.06282722513089005,5,0.03534031413612566,[]
C5,13,0.10296684118673648,18.153846153846153,0.010471204188481676,2,0.04013961605584642,[]
C6,31,0.4389179755671902,32.45161290322581,0.19720767888307156,1,0.20593368237347295,"[1, 4]"
C7,31,0.19720767888307156,14.580645161290322,0.19720767888307156,1,0.11082024432809773,[]
C8,23,0.2857766143106457,28.47826086956522,0.0,1,0.12478184991273997,[2]
C9,4,0.029232111692844676,16.75,0.028795811518324606,1,0.029232111692844676,[]
C10,4,0.028795811518324606,16.5,0.028795811518324606,1,0.028795811518324606,[]
C11,4,0.03446771378708551,19.75,0.005235602094240838,1,0.03446771378708551,[]
C12,17,0.18760907504363003,25.294117647058822,0.13394415357766143,6,0.13350785340314136,[6]
