Class(Ci),ni,pi/P,pi/ni,cp/P,mCi,rij/P,lRj
C1,10,0.059063136456211814,11.6,0.05804480651731161,5,0.03513238289205703,[]
C2,28,0.2724032586558045,19.107142857142858,0.06160896130346232,5,0.08604887983706722,"[3, 5, 6]"
C3,23,0.15122199592668026,12.91304347826087,0.03818737270875764,2,0.08604887983706722,[2]
C4,8,0.03920570264765784,9.625,0.03309572301425662,2,0.016293279022403257,[]
C5,17,0.10234215885947047,11.823529411764707,0.03971486761710794,1,0.04378818737270876,[]
C6,37,0.24592668024439918,13.054054054054054,0.12372708757637474,1,0.16395112016293278,[1]
C7,24,0.12423625254582485,10.166666666666666,0.12372708757637474,1,0.08859470468431772,[]
C8,21,0.2515274949083503,23.523809523809526,0.019348268839103868,1,0.15835030549898166,[4]
C9,15,0.11659877800407333,15.266666666666667,0.057535641547861505,2,0.06008146639511202,[]
C10,12,0.06466395112016293,10.583333333333334,0.062118126272912425,2,0.03004073319755601,[]
C11,16,0.09266802443991853,11.375,0.019348268839103868,2,0.03615071283095723,[]
C12,16,0.11761710794297352,14.4375,0.05855397148676171,5,0.04938900203665988,[]
