Class(Ci),ni,pi/P,pi/ni,cp/P,mCi,rij/P,lRj
C1,9,0.06556221360592175,20.666666666666668,0.06556221360592175,3,0.053577722946774764,[]
C2,11,0.26295382446246035,67.81818181818181,0.010927035600986958,5,0.14698625308424393,"[3, 5, 6]"
C3,12,0.07719421924568205,18.25,0.02855128657032076,4,0.032781106802960876,[]
C4,8,0.03454353189989425,12.25,0.02784631653154741,4,0.016566795911173774,[]
C5,19,0.10186817060274939,15.210526315789474,0.021149101163200564,1,0.045470567500881215,[2]
C6,28,0.4152273528375044,42.07142857142857,0.12513218188227002,4,0.20549876630243213,"[1, 4]"
C7,24,0.12513218188227002,14.791666666666666,0.12513218188227002,4,0.08177652449770885,[]
C8,26,0.16108565385971096,17.576923076923077,0.004582305252026789,4,0.09340853013746915,[]
C9,5,0.018329221008107157,10.4,0.0,4,0.010927035600986958,[]
C10,0,0.0,0.0,0.0,0,0.0,[]
C11,1,0.0035248501938667607,10.0,0.0010574550581600281,2,0.0035248501938667607,[]
C12,15,0.10292562566090942,19.466666666666665,0.06556221360592175,3,0.05956996827634826,[]
