Class(Ci),ni,pi/P,pi/ni,cp/P,mCi,rij/P,lRj
C1,22,0.16454025516937967,17.0,0.16410030796304442,6,0.11306643202815662,[3]
C2,23,0.34887813462384515,34.47826086956522,0.01583809942806863,5,0.1583809942806863,[5]
C3,6,0.05103387593488781,19.333333333333332,0.005719313682358117,2,0.01759788825340959,[2]
C4,2,0.009238891333040036,10.5,0.009238891333040036,2,0.004399472063352398,[]
C5,5,0.04399472063352398,20.0,0.011438627364716234,1,0.01847778266608007,[]
C6,13,0.1825780906291245,31.923076923076923,0.08139023317201936,4,0.1491421029476463,[]
C7,9,0.0818301803783546,20.666666666666668,0.0818301803783546,4,0.0686317641882974,[]
C8,23,0.3286405631324241,32.47826086956522,0.010118785745710514,4,0.2864056313242411,"[1, 4]"
C9,4,0.01935767707875055,11.0,0.0,4,0.01935767707875055,[]
C10,0,0.0,0.0,0.0,0,0.0,[]
C11,1,0.005279366476022877,12.0,0.0026396832380114386,4,0.005279366476022877,[]
C12,13,0.2234931808183018,39.07692307692308,0.16454025516937967,6,0.15090189177298724,[6]
