Class(Ci),ni,pi/P,pi/ni,cp/P,mCi,rij/P,lRj
C1,48,0.21646202819463392,9.916666666666666,0.21646202819463392,6,0.06275579809004093,"[3, 6]"
C2,59,0.3128694861300591,11.661016949152541,0.047748976807639835,5,0.110050022737608,"[2, 5]"
C3,24,0.12414733969986358,11.375,0.07958162801273307,5,0.07639836289222374,[]
C4,25,0.09004092769440655,7.92,0.08276489313324238,5,0.0572987721691678,[]
C5,45,0.1869031377899045,9.133333333333333,0.10004547521600728,5,0.0745793542519327,[]
C6,66,0.49977262391996363,16.651515151515152,0.28058208276489316,1,0.20009095043201455,"[1, 4]"
C7,70,0.2819463392451114,8.857142857142858,0.28012733060482037,4,0.10914051841746249,[]
C8,50,0.34333788085493405,15.1,0.02773988176443838,4,0.14870395634379263,[]
C9,17,0.048658481127785355,6.294117647058823,0.005457025920873124,4,0.03274215552523874,[]
C10,3,0.007276034561164165,5.333333333333333,0.007276034561164165,5,0.002728512960436562,[]
C11,10,0.02773988176443838,6.1,0.015006821282401092,4,0.01227830832196453,[]
C12,25,0.2532969531605275,22.28,0.21646202819463392,6,0.06275579809004093,[]
