Class(Ci),ni,pi/P,pi/ni,cp/P,mCi,rij/P,lRj
C1,25,0.18213572854291418,14.6,0.18113772455089822,3,0.14620758483033933,[6]
C2,17,0.2554890219560878,30.11764705882353,0.020459081836327345,3,0.16666666666666666,[3]
C3,15,0.06636726546906188,8.866666666666667,0.031936127744510975,5,0.029940119760479042,[]
C4,9,0.033932135728542916,7.555555555555555,0.03143712574850299,5,0.011976047904191617,[]
C5,22,0.11377245508982035,10.363636363636363,0.056387225548902194,1,0.05439121756487026,[]
C6,60,0.37974051896207583,12.683333333333334,0.22355289421157684,1,0.18512974051896208,"[1, 5]"
C7,46,0.22355289421157684,9.73913043478261,0.22105788423153694,1,0.08932135728542914,[]
C8,25,0.4031936127744511,32.32,0.02844311377245509,1,0.14820359281437126,"[2, 4]"
C9,11,0.04790419161676647,8.727272727272727,0.00998003992015968,1,0.014970059880239521,[]
C10,3,0.010479041916167664,7.0,0.00998003992015968,1,0.006986027944111776,[]
C11,8,0.031936127744510975,8.0,0.012974051896207584,2,0.010978043912175649,[]
C12,28,0.22554890219560877,16.142857142857142,0.18113772455089822,3,0.1467065868263473,[]
