Class(Ci),ni,pi/P,pi/ni,cp/P,mCi,rij/P,lRj
C1,2,0.0063025210084033615,7.5,0.0063025210084033615,2,0.0033613445378151263,[]
C2,26,0.11554621848739496,10.576923076923077,0.06092436974789916,5,0.07394957983193277,"[3, 6]"
C3,33,0.20294117647058824,14.636363636363637,0.10756302521008404,5,0.1273109243697479,[5]
C4,38,0.12857142857142856,8.052631578947368,0.12100840336134454,5,0.07899159663865546,[]
C5,55,0.20714285714285716,8.963636363636363,0.06386554621848739,5,0.11176470588235295,[]
C6,79,0.31848739495798317,9.594936708860759,0.1781512605042017,4,0.1315126050420168,[]
C7,56,0.17983193277310924,7.642857142857143,0.1777310924369748,4,0.07394957983193277,[]
C8,51,0.42100840336134454,19.647058823529413,0.061764705882352944,4,0.1689075630252101,"[1, 2, 4]"
C9,34,0.1323529411764706,9.264705882352942,0.05084033613445378,4,0.07773109243697479,[]
C10,17,0.05546218487394958,7.764705882352941,0.05042016806722689,4,0.028991596638655463,[]
C11,20,0.07058823529411765,8.4,0.013865546218487394,4,0.03235294117647059,[]
C12,12,0.034873949579831934,6.916666666666667,0.0063025210084033615,5,0.018067226890756304,[]
