Class(Ci),ni,pi/P,pi/ni,cp/P,mCi,rij/P,lRj
C1,2,0.009244372990353697,11.5,0.009244372990353697,6,0.009244372990353697,[]
C2,10,0.10048231511254019,25.0,0.02491961414790997,5,0.04863344051446945,[6]
C3,10,0.09766881028938906,24.3,0.03697749196141479,5,0.08641479099678456,[]
C4,7,0.04662379421221865,16.571428571428573,0.04421221864951769,5,0.04340836012861737,[]
C5,27,0.15554662379421222,14.333333333333334,0.04340836012861737,5,0.07877813504823152,[]
C6,65,0.3512861736334405,13.446153846153846,0.18609324758842444,5,0.09807073954983923,[5]
C7,41,0.18609324758842444,11.292682926829269,0.18569131832797428,1,0.07717041800643087,[]
C8,43,0.4172025723472669,24.13953488372093,0.02491961414790997,1,0.13464630225080385,"[1, 2, 3, 4]"
C9,13,0.053858520900321546,10.307692307692308,0.005627009646302251,4,0.02009646302250804,[]
C10,2,0.006832797427652733,8.5,0.006832797427652733,4,0.003617363344051447,[]
C11,4,0.01487138263665595,9.25,0.0,4,0.0040192926045016075,[]
C12,4,0.01647909967845659,10.25,0.009244372990353697,6,0.01004823151125402,[]
