Class(Ci),ni,pi/P,pi/ni,cp/P,mCi,rij/P,lRj
C1,465,0.519962423673086,2.3806451612903228,0.48990136214185065,5,0.2992015030530766,[]
C2,317,0.49553781117895723,3.32807570977918,0.31094410521371535,5,0.2775951150775012,[]
C3,231,0.443400657585721,4.086580086580087,0.41521841240018786,5,0.2677313292625646,[]
C4,265,0.42837012682010334,3.4415094339622643,0.4166275246594645,5,0.26726162517613905,[]
C5,221,0.4574917801784876,4.407239819004525,0.35180836073273836,5,0.2771254109910756,[]
C6,404,0.8445279473931423,4.4504950495049505,0.8356035697510569,5,0.3358384217942696,[1]
C7,577,0.8684828558008455,3.2045060658578857,0.841709722874589,5,0.3546265852512917,"[2, 3, 4, 5, 6]"
C8,406,0.8529826209488023,4.472906403940887,0.33442930953499295,5,0.35086895255988726,[]
C9,201,0.39314232033818697,4.164179104477612,0.31094410521371535,4,0.12728980742132456,[]
C10,268,0.3330201972757163,2.6455223880597014,0.33067167684358856,4,0.11460779708783467,[]
C11,257,0.3513386566463128,2.9105058365758754,0.1864725223109441,4,0.11836542977923908,[]
C12,409,0.511507750117426,2.662591687041565,0.5072804133395961,5,0.29356505401596994,[]
