Class(Ci),ni,pi/P,pi/ni,cp/P,mCi,rij/P,lRj
C1,7,0.02229995627459554,7.285714285714286,0.020550940096195888,5,0.010494097070397902,"[3, 6]"
C2,22,0.11937035417577613,12.409090909090908,0.045474420638390904,5,0.09138609532138173,[]
C3,27,0.1810231744643638,15.333333333333334,0.11062527328377787,5,0.09838216003498032,[5]
C4,29,0.12592916484477482,9.931034482758621,0.12243113248797552,5,0.06077831219938785,[]
C5,41,0.17796239615216441,9.926829268292684,0.040664626147791864,5,0.08176650634018365,[]
C6,84,0.4245736773065151,11.55952380952381,0.27765631832094445,1,0.16484477481416704,[]
C7,67,0.2794053344993441,9.537313432835822,0.27765631832094445,1,0.14429383471797114,[]
C8,51,0.4564932225623087,20.470588235294116,0.047660690861390465,1,0.17839965019676432,"[1, 2, 4]"
C9,24,0.0940096195889812,8.958333333333334,0.013117621337997376,4,0.043288150415391344,[]
C10,5,0.01530389156099694,7.0,0.01530389156099694,4,0.009619588981198076,[]
C11,14,0.041101880192391776,6.714285714285714,0.007870572802798426,4,0.014866637516397026,[]
C12,11,0.036292085701792744,7.545454545454546,0.020988194140795804,2,0.013117621337997376,[]
