Class(Ci),ni,pi/P,pi/ni,cp/P,mCi,rij/P,lRj
C1,5,0.0178491744756805,8.0,0.013386880856760375,6,0.009817045961624275,[]
C2,15,0.08879964301651048,13.266666666666667,0.027219991075412762,5,0.05622489959839357,[]
C3,26,0.1606425702811245,13.846153846153847,0.10397144132083891,5,0.13119143239625167,[]
C4,24,0.11780455153949129,11.0,0.10263275323516287,5,0.10174029451137885,[]
C5,31,0.18697010263275324,13.516129032258064,0.030789825970548863,5,0.14056224899598393,[5]
C6,70,0.3891120035698349,12.457142857142857,0.24007139669790273,5,0.13074520303435966,[6]
C7,53,0.24096385542168675,10.18867924528302,0.24007139669790273,4,0.07228915662650602,[]
C8,40,0.4181169120928157,23.425,0.020080321285140562,4,0.12315930388219545,"[1, 2, 3, 4]"
C9,14,0.0535475234270415,8.571428571428571,0.011155734047300312,4,0.01963409192324855,[]
C10,4,0.01249442213297635,7.0,0.011601963409192326,6,0.006247211066488175,[]
C11,10,0.036590807675145026,8.2,0.009370816599732263,5,0.01249442213297635,[]
C12,8,0.03480589022757698,9.75,0.012940651494868362,6,0.01651048639000446,[]
