Class(Ci),ni,pi/P,pi/ni,cp/P,mCi,rij/P,lRj
C1,17,0.02899543378995434,7.470588235294118,0.028767123287671233,4,0.017123287671232876,[]
C2,119,0.25182648401826485,9.268907563025211,0.11643835616438356,5,0.09771689497716896,[3]
C3,80,0.3454337899543379,18.9125,0.20205479452054795,5,0.1461187214611872,"[4, 5, 6]"
C4,133,0.2605022831050228,8.578947368421053,0.2465753424657534,5,0.10753424657534247,[]
C5,149,0.34885844748858447,10.25503355704698,0.07785388127853882,5,0.13150684931506848,[]
C6,90,0.341324200913242,16.61111111111111,0.13721461187214612,2,0.09223744292237443,"[1, 2]"
C7,59,0.13767123287671232,10.220338983050848,0.136986301369863,4,0.03493150684931507,[]
C8,61,0.17990867579908676,12.918032786885245,0.01141552511415525,4,0.05776255707762557,[]
C9,17,0.038356164383561646,9.882352941176471,0.023744292237442923,4,0.025570776255707764,[]
C10,13,0.026255707762557076,8.846153846153847,0.023972602739726026,4,0.01872146118721461,[]
C11,13,0.031735159817351595,10.692307692307692,0.009817351598173516,4,0.021689497716894976,[]
C12,26,0.055251141552511415,9.307692307692308,0.028538812785388126,4,0.033105022831050226,[]
