Class(Ci),ni,pi/P,pi/ni,cp/P,mCi,rij/P,lRj
C1,1,0.004206983592763988,10.0,0.004206983592763988,6,0.004206983592763988,[]
C2,8,0.1451409339503576,43.125,0.013041649137568364,5,0.07909129154396298,[6]
C3,15,0.11527135044173328,18.266666666666666,0.04080774084981069,5,0.06520824568784182,[]
C4,8,0.04291123264619268,12.75,0.03954564577198149,5,0.02818679007151872,[]
C5,16,0.10054690786705932,14.9375,0.005889777029869584,5,0.050904501472444255,[]
C6,25,0.19394194362641987,18.44,0.0710980227177114,5,0.08750525872949096,[4]
C7,11,0.0719394194362642,15.545454545454545,0.0715187210769878,2,0.026924694993689526,[]
C8,25,0.2978544383676904,28.32,0.008413967185527976,5,0.10307109802271772,"[1, 2, 3, 5]"
C9,8,0.03912494741270509,11.625,0.0,5,0.016827934371055953,[]
C10,0,0.0,0.0,0.0,0,0.0,[]
C11,5,0.023559108119478336,11.2,0.0016827934371055953,4,0.012200252419015565,[]
C12,5,0.02440050483803113,11.6,0.004206983592763988,5,0.012620950778291964,[]
