Class(Ci),ni,pi/P,pi/ni,cp/P,mCi,rij/P,lRj
C1,0,0.0,0.0,0.0,0,0.0,[]
C2,16,0.09547083740632127,18.3125,0.029977191267513848,3,0.05474095796676442,[3]
C3,29,0.22776148582600195,24.103448275862068,0.07201042684913653,5,0.08862821766047572,"[5, 6]"
C4,16,0.07689801238188335,14.75,0.06810035842293907,6,0.02802215705441512,[]
C5,26,0.14499837080482242,17.115384615384617,0.020853698273053112,4,0.06028022157054415,[]
C6,43,0.32942326490713586,23.511627906976745,0.11958292603453893,2,0.08406647116324535,"[1, 2, 4]"
C7,24,0.12088628217660476,15.458333333333334,0.12088628217660476,1,0.044639947865754315,[]
C8,30,0.2339524275008146,23.933333333333334,0.0019550342130987292,4,0.05799934832192897,[]
C9,2,0.007820136852394917,12.0,0.002932551319648094,4,0.007820136852394917,[]
C10,1,0.0032583903551645487,10.0,0.0032583903551645487,4,0.0032583903551645487,[]
C11,3,0.011730205278592375,12.0,0.0016291951775822744,1,0.004561746497230368,[]
C12,3,0.010426849136526556,10.666666666666666,0.0,4,0.005865102639296188,[]
