Class(Ci),ni,pi/P,pi/ni,cp/P,mCi,rij/P,lRj
C1,12,0.029593094944512947,6.0,0.02836004932182491,5,0.01726263871763255,[]
C2,64,0.17509247842170161,6.65625,0.08672420879572544,5,0.11796136457048911,"[3, 6]"
C3,37,0.1853678586107686,12.18918918918919,0.1319358816276202,5,0.14591039868475134,[]
C4,54,0.16522811344019728,7.444444444444445,0.15618577887381832,5,0.15207562679819153,[]
C5,77,0.25976161117961366,8.207792207792208,0.08795725441841348,5,0.19235511713933415,[5]
C6,110,0.4254007398273736,9.409090909090908,0.26140567200986436,5,0.16276202219482122,[]
C7,84,0.2634607480476778,7.630952380952381,0.2589395807644883,5,0.08261405672009864,[]
C8,69,0.45951500205507606,16.202898550724637,0.09453349773941636,4,0.1524866420057542,"[1, 2, 4]"
C9,55,0.18207973695026716,8.054545454545455,0.06822852445540485,4,0.07809288943690916,[]
C10,30,0.07891491985203453,6.4,0.07727085902178381,4,0.04356761200164406,[]
C11,39,0.11015207562679818,6.871794871794871,0.03904644471845458,4,0.05137690094533498,[]
C12,33,0.08590217838060009,6.333333333333333,0.02877106452938759,5,0.04767776407727086,[]
