Class(Ci),ni,pi/P,pi/ni,cp/P,mCi,rij/P,lRj
C1,3,0.010026540843409024,11.333333333333334,0.010026540843409024,6,0.006782659982306104,[]
C2,19,0.15629607785314067,27.894736842105264,0.021527572987319374,5,0.07166027720436449,[6]
C3,32,0.1645532291359481,17.4375,0.07372456502506636,4,0.06812149808316131,[4]
C4,24,0.08375110586847538,11.833333333333334,0.07401946328516662,4,0.03774697729283397,[]
C5,39,0.1902093777646712,16.53846153846154,0.03715718077263344,5,0.05750516071955176,[]
C6,39,0.32851666175169564,28.564102564102566,0.08463580064877617,5,0.09731642583308758,"[1, 2, 3, 5]"
C7,19,0.08493069890887643,15.157894736842104,0.08463580064877617,3,0.027425538189324684,[]
C8,32,0.1840165143025656,19.5,0.016809200825715128,5,0.058684753759952815,[]
C9,12,0.056325567679150694,15.916666666666666,0.009731642583308758,4,0.03627248599233265,[]
C10,4,0.012680625184311413,10.75,0.012680625184311413,4,0.012680625184311413,[]
C11,4,0.015924506045414333,13.5,0.0020642878207018578,4,0.015924506045414333,[]
C12,9,0.028605131229725744,10.777777777777779,0.010026540843409024,4,0.010616337363609554,[]
