Class(Ci),ni,pi/P,pi/ni,cp/P,mCi,rij/P,lRj
C1,12,0.03007962253022707,8.5,0.029784724270126805,6,0.01798879386611619,[]
C2,32,0.18460631082276616,19.5625,0.049542907696844586,5,0.08905927455028015,[6]
C3,61,0.22884104983780595,12.721311475409836,0.13152462400471837,5,0.09023886759068121,[4]
C4,50,0.1415511648481274,9.6,0.12179298142140961,4,0.04806841639634326,[]
C5,62,0.24093187850191683,13.17741935483871,0.0698908876437629,5,0.07696844588616927,[]
C6,57,0.3671483338248304,21.842105263157894,0.12710115010321438,5,0.10704806841639634,"[1, 2, 3, 5]"
C7,38,0.12739604836331467,11.368421052631579,0.12710115010321438,5,0.038041875552934236,[]
C8,47,0.2173400176938956,15.680851063829786,0.02506635210852256,5,0.06576231200235919,[]
C9,16,0.06487761722205838,13.75,0.015039811265113535,4,0.03627248599233265,[]
C10,7,0.018873488646416987,9.142857142857142,0.018873488646416987,4,0.014744913005013271,[]
C11,11,0.031259215570628135,9.636363636363637,0.006487761722205839,4,0.01798879386611619,[]
C12,18,0.04865821291654379,9.166666666666666,0.029784724270126805,6,0.024771453848422293,[]
