Class(Ci),ni,pi/P,pi/ni,cp/P,mCi,rij/P,lRj
C1,4,0.021295089091699262,12.25,0.020860495436766623,6,0.01477618426770969,[]
C2,17,0.10647544545849631,14.411764705882353,0.03867883528900478,5,0.06431986093003042,[]
C3,26,0.15601912212081703,13.807692307692308,0.07170795306388526,5,0.11994784876140809,[5]
C4,19,0.07909604519774012,9.578947368421053,0.0651890482398957,5,0.06431986093003042,[]
C5,27,0.14515428074750109,12.37037037037037,0.03954802259887006,5,0.09256844850065189,[]
C6,54,0.3111690569317688,13.25925925925926,0.14428509343763582,5,0.11951325510647545,[6]
C7,30,0.14558887440243373,11.166666666666666,0.14515428074750109,4,0.0651890482398957,[]
C8,36,0.40895262929161236,26.13888888888889,0.028683181225554105,4,0.15123859191655803,"[1, 2, 3, 4]"
C9,18,0.07431551499348109,9.5,0.02607561929595828,5,0.03172533681008257,[]
C10,9,0.02955236853541938,7.555555555555555,0.027813993915688832,5,0.01955671447196871,[]
C11,12,0.0434593654932638,8.333333333333334,0.005649717514124294,5,0.02216427640156454,[]
C12,8,0.03911342894393742,11.25,0.020860495436766623,6,0.024771838331160364,[]
