Class(Ci),ni,pi/P,pi/ni,cp/P,mCi,rij/P,lRj
C1,4,0.018637749915282956,13.75,0.018298881735005084,4,0.009149440867502542,[]
C2,15,0.09352761775669265,18.4,0.013215859030837005,5,0.035920027109454425,[]
C3,33,0.20535411724839037,18.363636363636363,0.15045747204337512,5,0.07658420874279905,[4]
C4,35,0.16333446289393425,13.771428571428572,0.1457133175194849,4,0.058963063368349715,[]
C5,52,0.29041003049813624,16.48076923076923,0.048458149779735685,5,0.10572687224669604,"[1, 5, 6]"
C6,36,0.28431040325313456,23.305555555555557,0.06675703151474077,2,0.08031175872585564,"[2, 3]"
C7,16,0.06675703151474077,12.3125,0.06607929515418502,3,0.022365299898339547,[]
C8,29,0.1762114537444934,17.93103448275862,0.004066418163334463,4,0.060996272450016945,[]
C9,6,0.029142663503896982,14.333333333333334,0.013215859030837005,4,0.01253812267028126,[]
C10,4,0.013893595391392748,10.25,0.01253812267028126,1,0.007793968146391054,[]
C11,5,0.023720772619451033,14.0,0.005421890884445951,1,0.009827177228058285,[]
C12,9,0.04337512707556761,14.222222222222221,0.018298881735005084,5,0.014571331751948491,[]
