Class(Ci),ni,pi/P,pi/ni,cp/P,mCi,rij/P,lRj
C1,140,0.1824960753532182,3.3214285714285716,0.16051805337519623,3,0.06868131868131869,[]
C2,190,0.3453689167974882,4.631578947368421,0.26138147566718994,5,0.1813186813186813,[]
C3,158,0.37637362637362637,6.069620253164557,0.326138147566719,5,0.19505494505494506,[]
C4,191,0.358320251177394,4.780104712041885,0.3249607535321821,5,0.18799058084772372,[]
C5,180,0.41483516483516486,5.872222222222222,0.2986656200941915,5,0.22409733124018838,[6]
C6,361,0.7303767660910518,5.1551246537396125,0.5404238618524333,5,0.35675039246467816,"[2, 3, 4, 5]"
C7,332,0.5631868131868132,4.322289156626506,0.5400313971742543,5,0.23469387755102042,[]
C8,215,0.6275510204081632,7.437209302325582,0.2943485086342229,5,0.27668759811616955,[1]
C9,173,0.3496860282574568,5.1502890173410405,0.15031397174254318,5,0.1652276295133438,[]
C10,104,0.17464678178963894,4.278846153846154,0.17150706436420723,5,0.09026687598116169,[]
C11,109,0.19819466248037676,4.63302752293578,0.11263736263736264,5,0.10047095761381476,[]
C12,186,0.2621664050235479,3.5913978494623655,0.17660910518053374,5,0.09536891679748823,[]
