Class(Ci),ni,pi/P,pi/ni,cp/P,mCi,rij/P,lRj
C1,108,0.17804551539491298,3.6944444444444446,0.16242748772869256,5,0.11244979919678715,[]
C2,162,0.3413654618473896,4.722222222222222,0.2583668005354752,5,0.23159303882195448,[]
C3,131,0.3453815261044177,5.908396946564886,0.2815707273538599,5,0.24230254350736277,[]
C4,133,0.30477465417224453,5.135338345864661,0.27532351628737173,5,0.2186523873270861,[]
C5,167,0.41142347166443555,5.520958083832335,0.32173136992414103,5,0.2614904060687193,[]
C6,284,0.7608210620258813,6.003521126760563,0.5787594823739403,5,0.31459170013386883,"[1, 2, 3, 4, 5]"
C7,275,0.5966086568496207,4.861818181818182,0.5832217759928603,5,0.18741633199464525,[]
C8,188,0.6546184738955824,7.803191489361702,0.2646140116019634,5,0.21329763498438198,[6]
C9,160,0.3141454707719768,4.4,0.10932619366354306,5,0.08969210174029452,[]
C10,67,0.11825078090138331,3.955223880597015,0.11601963409192324,5,0.04730031236055333,[]
C11,81,0.1606425702811245,4.444444444444445,0.10084783578759482,5,0.07228915662650602,[]
C12,132,0.23560910307898258,4.0,0.17090584560464078,5,0.1356537260151718,[]
