Class(Ci),ni,pi/P,pi/ni,cp/P,mCi,rij/P,lRj
C1,41,0.08835341365461848,4.829268292682927,0.08478357875948238,5,0.049085229808121376,[]
C2,98,0.2556894243641232,5.846938775510204,0.15796519410977242,5,0.18161535029004908,[]
C3,82,0.2797858099062918,7.646341463414634,0.21240517626059796,5,0.20214190093708165,[]
C4,76,0.2284694332887104,6.7368421052631575,0.20080321285140562,5,0.17090584560464078,[]
C5,100,0.32173136992414103,7.21,0.2177599286033021,5,0.21508255243195,[]
C6,185,0.6282909415439536,7.610810810810811,0.40562248995983935,5,0.2463186077643909,"[4, 5]"
C7,135,0.4091923248549755,6.792592592592593,0.40517626059794737,4,0.11914323962516733,[]
C8,98,0.5341365461847389,12.214285714285714,0.20883534136546184,4,0.15885765283355643,"[1, 2, 3]"
C9,120,0.2605979473449353,4.866666666666666,0.0678268630075859,5,0.07541276215975011,[]
C10,33,0.07273538598839803,4.9393939393939394,0.071396697902722,5,0.027666220437304774,[]
C11,54,0.12449799196787148,5.166666666666667,0.060240963855421686,5,0.0535475234270415,[]
C12,56,0.13386880856760375,5.357142857142857,0.08389112003569835,5,0.06961178045515395,[6]
