Class(Ci),ni,pi/P,pi/ni,cp/P,mCi,rij/P,lRj
C1,28,0.060783430886987844,4.821428571428571,0.05763169743358847,5,0.02341287708239532,[]
C2,93,0.2264745610085547,5.408602150537634,0.14272850067537146,5,0.1490319675821702,[]
C3,48,0.20621341737955876,9.541666666666666,0.15713642503376857,5,0.1490319675821702,[3]
C4,49,0.17424583520936515,7.8979591836734695,0.16569113012156686,5,0.1404772624943719,[]
C5,99,0.29941467807294014,6.717171717171717,0.19540747411076093,5,0.19765871229176046,[5]
C6,189,0.5830706888788834,6.851851851851852,0.3926159387663215,5,0.19630796938316075,[6]
C7,152,0.3966681674921207,5.796052631578948,0.3894642053129221,4,0.12381809995497524,[]
C8,110,0.5880234128770824,11.872727272727273,0.26474561008554703,4,0.19990995047276003,"[1, 2, 4]"
C9,140,0.32823052678973436,5.207142857142857,0.08689779378658262,4,0.11661413777577667,[]
C10,45,0.10580819450697884,5.222222222222222,0.1044574515983791,5,0.053579468707789284,[]
C11,58,0.14588023412877082,5.586206896551724,0.05718144979738857,5,0.0675371454299865,[]
C12,46,0.11031067086897794,5.326086956521739,0.05853219270598829,5,0.047726249437190456,[]
