Class(Ci),ni,pi/P,pi/ni,cp/P,mCi,rij/P,lRj
C1,3,0.013704888076747372,10.0,0.013248058474189127,6,0.006395614435815441,[]
C2,10,0.06669712197350389,14.6,0.01735952489721334,5,0.037003197807217905,[6]
C3,18,0.1347647327546825,16.38888888888889,0.0767473732297853,5,0.09776153494746459,[]
C4,14,0.08497030607583371,13.285714285714286,0.06806761078117862,5,0.06212882594792143,[]
C5,19,0.1457286432160804,16.789473684210527,0.023298309730470534,5,0.09958885335769758,[]
C6,52,0.3590680676107812,15.115384615384615,0.21516674280493375,5,0.12882594792142532,[5]
C7,38,0.215623572407492,12.421052631578947,0.2147099132023755,1,0.07446322521699406,[]
C8,42,0.433074463225217,22.571428571428573,0.012791228871630882,4,0.12836911831886708,"[1, 2, 4]"
C9,7,0.0379168570123344,11.857142857142858,0.0,4,0.01644586569209685,[3]
C10,0,0.0,0.0,0.0,0,0.0,[]
C11,3,0.011420740063956145,8.333333333333334,0.0,4,0.0077661032434901784,[]
C12,4,0.0219278209227958,12.0,0.013248058474189127,6,0.013704888076747372,[]
