Class(Ci),ni,pi/P,pi/ni,cp/P,mCi,rij/P,lRj
C1,491,0.5065963060686016,2.346232179226069,0.480650835532102,5,0.2510993843447669,[]
C2,322,0.4868073878627968,3.437888198757764,0.3355321020228672,5,0.2405452946350044,[]
C3,259,0.4678979771328056,4.108108108108108,0.4393139841688654,5,0.23043095866314864,[6]
C4,289,0.44810905892700087,3.5259515570934257,0.4335971855760774,5,0.22515391380826738,[]
C5,238,0.4841688654353562,4.626050420168068,0.37950747581354444,5,0.24450307827616535,[]
C6,400,0.8509234828496042,4.8375,0.8425681618293756,5,0.3781882145998241,[2]
C7,607,0.8746701846965699,3.2767710049423395,0.8496042216358839,5,0.3896218117854002,"[1, 3, 4, 5]"
C8,432,0.8544415127528584,4.497685185185185,0.28671943711521547,5,0.37950747581354444,[]
C9,186,0.34432717678100266,4.209677419354839,0.27308707124010556,5,0.13940193491644678,[]
C10,251,0.29023746701846964,2.6294820717131473,0.28891820580474936,5,0.12401055408970976,[]
C11,243,0.3073878627968338,2.876543209876543,0.158311345646438,5,0.13192612137203166,[]
C12,439,0.49648197009674583,2.571753986332574,0.49428320140721194,5,0.24538258575197888,[]
