Class(Ci),ni,pi/P,pi/ni,cp/P,mCi,rij/P,lRj
C1,10,0.02730883813306852,11.0,0.02730883813306852,6,0.01166832174776564,[]
C2,40,0.24528301886792453,24.7,0.03922542204568024,5,0.09980139026812314,"[5, 6]"
C3,51,0.2013406156901688,15.901960784313726,0.13058589870903675,4,0.08987090367428004,[4]
C4,41,0.13381330685203574,13.146341463414634,0.12015888778550149,4,0.06727904667328699,[]
C5,45,0.20854021847070506,18.666666666666668,0.03426017874875869,4,0.08515392254220457,[]
C6,51,0.3061072492552135,24.176470588235293,0.1211519364448858,4,0.08540218470705065,"[1, 2, 3]"
C7,34,0.12140019860973188,14.382352941176471,0.12140019860973188,4,0.05908639523336644,[]
C8,44,0.18147964250248264,16.613636363636363,0.013902681231380337,4,0.07621648460774579,[]
C9,17,0.04493545183714002,10.647058823529411,0.009930486593843098,4,0.011916583912611719,[]
C10,4,0.010178748758689175,10.25,0.009185700099304866,2,0.007944389275074478,[]
C11,9,0.025074478649453825,11.222222222222221,0.005958291956305859,2,0.01067527308838133,[]
C12,17,0.060079443892750745,14.235294117647058,0.026812313803376366,6,0.017130089374379345,[]
