Class(Ci),ni,pi/P,pi/ni,cp/P,mCi,rij/P,lRj
C1,5,0.013247282608695652,7.8,0.013247282608695652,4,0.006114130434782609,[]
C2,30,0.10631793478260869,10.433333333333334,0.044157608695652176,3,0.03940217391304348,[]
C3,46,0.25,16.0,0.15285326086956522,5,0.08254076086956522,"[3, 6]"
C4,47,0.17357336956521738,10.872340425531915,0.1559103260869565,5,0.0703125,[]
C5,50,0.22010869565217392,12.96,0.029551630434782608,5,0.08389945652173914,[5]
C6,56,0.344429347826087,18.107142857142858,0.19735054347826086,4,0.08355978260869565,[]
C7,59,0.19904891304347827,9.932203389830509,0.19904891304347827,1,0.07201086956521739,[]
C8,62,0.35597826086956524,16.903225806451612,0.03158967391304348,4,0.09408967391304347,"[1, 2, 4]"
C9,20,0.06555706521739131,9.65,0.01188858695652174,4,0.03125,[]
C10,5,0.012907608695652174,7.6,0.012907608695652174,4,0.008152173913043478,[]
C11,8,0.025135869565217392,9.25,0.004076086956521739,4,0.011209239130434782,[]
C12,11,0.029211956521739132,7.818181818181818,0.012907608695652174,4,0.014266304347826086,[]
