Class(Ci),ni,pi/P,pi/ni,cp/P,mCi,rij/P,lRj
C1,5,0.011378329454357383,8.8,0.01060253426428756,5,0.006464959917248513,[]
C2,48,0.20765451254202225,16.729166666666668,0.06594259115593483,5,0.1225756400310318,[5]
C3,50,0.22808378588052755,17.64,0.08533747090768037,5,0.10059477631238686,[6]
C4,27,0.0899922420480993,12.88888888888889,0.07938970778381174,4,0.04396172743728989,[]
C5,45,0.20480993017843288,17.6,0.045771916214119475,4,0.0721489526764934,[]
C6,59,0.35065942591155935,22.983050847457626,0.10964572019653478,4,0.11792086889061287,"[1, 2, 3, 4]"
C7,37,0.10964572019653478,11.45945945945946,0.10938712179984485,4,0.052495474528057924,[]
C8,35,0.1474010861132661,16.285714285714285,0.0067235583139384535,4,0.07421773985001293,[]
C9,8,0.022239462115334886,10.75,0.011378329454357383,4,0.01034393586759762,[]
C10,5,0.012154124644427205,9.4,0.011119731057667443,2,0.008016550297388157,[]
C11,9,0.02456684768554435,10.555555555555555,0.00491336953710887,4,0.01034393586759762,[]
C12,10,0.038272562710111195,14.8,0.011119731057667443,5,0.012929919834497027,[]
