Class(Ci),ni,pi/P,pi/ni,cp/P,mCi,rij/P,lRj
C1,1,0.0028949545078577337,7.0,0.0028949545078577337,2,0.0028949545078577337,[]
C2,21,0.09429280397022333,10.857142857142858,0.043837882547559964,5,0.07485525227460711,[]
C3,22,0.1782464846980976,19.59090909090909,0.06947890818858561,5,0.11993382961124896,[5]
C4,18,0.0794044665012407,10.666666666666666,0.07568238213399504,5,0.04880066170388751,[]
C5,31,0.15384615384615385,12.0,0.02315963606286187,5,0.07816377171215881,[]
C6,57,0.29652605459057074,12.578947368421053,0.1989247311827957,4,0.09015715467328371,[6]
C7,49,0.19933829611248965,9.83673469387755,0.19809760132340778,1,0.07444168734491315,[]
C8,48,0.42349048800661704,21.333333333333332,0.02564102564102564,4,0.15715467328370555,"[1, 2, 4]"
C9,20,0.08519437551695616,10.3,0.024400330851943756,4,0.051695616211745246,[3]
C10,8,0.025227460711331678,7.625,0.02357320099255583,4,0.016129032258064516,[]
C11,13,0.0467328370554177,8.692307692307692,0.008684863523573201,4,0.022332506203473945,[]
C12,8,0.02977667493796526,9.0,0.0028949545078577337,2,0.011993382961124897,[]
