Class(Ci),ni,pi/P,pi/ni,cp/P,mCi,rij/P,lRj
C1,16,0.02682109113075282,5.5,0.026516306004266993,4,0.011277049679975617,[]
C2,114,0.22523620847302653,6.482456140350878,0.1331911002743066,3,0.06461444681499542,[6]
C3,85,0.38220054861322766,14.75294117647059,0.31758610179823227,3,0.12252362084730266,[3]
C4,120,0.35720816824138985,9.766666666666667,0.34410240780249923,5,0.11216092654678451,[]
C5,135,0.41298384638829627,10.037037037037036,0.07802499238037183,4,0.13044803413593417,[5]
C6,103,0.42608960682718683,13.572815533980583,0.24657116732703444,4,0.14812557147211217,"[2, 4]"
C7,93,0.24900944833892105,8.78494623655914,0.24718073758000608,1,0.07772020725388601,[]
C8,80,0.3291679366046937,13.5,0.03779335568424261,1,0.08229198415117342,[1]
C9,37,0.08381590978360257,7.4324324324324325,0.02682109113075282,2,0.02895458701615361,[]
C10,17,0.03047851264858275,5.882352941176471,0.02925937214263944,4,0.012496190185918927,[]
C11,26,0.0487656202377324,6.153846153846154,0.0121914050594331,2,0.017982322462663822,[]
C12,22,0.040841206949100886,6.090909090909091,0.025601950624809508,2,0.01341054556537641,[]
