Class(Ci),ni,pi/P,pi/ni,cp/P,mCi,rij/P,lRj
C1,403,0.3036529680365297,3.300248138957816,0.2650684931506849,5,0.12077625570776256,[]
C2,456,0.5527397260273973,5.309210526315789,0.4271689497716895,5,0.21643835616438356,[6]
C3,335,0.5570776255707762,7.2835820895522385,0.49292237442922376,5,0.21164383561643835,[]
C4,478,0.5623287671232877,5.152719665271967,0.5246575342465754,5,0.24680365296803652,[]
C5,503,0.6605022831050228,5.751491053677932,0.47534246575342465,5,0.25981735159817354,"[3, 5]"
C6,511,0.6698630136986301,5.741682974559687,0.3550228310502283,5,0.204337899543379,"[1, 2, 4]"
C7,377,0.3817351598173516,4.43501326259947,0.3776255707762557,4,0.10114155251141553,[]
C8,372,0.42031963470319633,4.948924731182796,0.08812785388127854,4,0.12054794520547946,[]
C9,104,0.11232876712328767,4.730769230769231,0.0636986301369863,4,0.05821917808219178,[]
C10,67,0.06757990867579909,4.417910447761194,0.06484018264840183,4,0.03721461187214612,[]
C11,77,0.08812785388127854,5.012987012987013,0.06643835616438357,4,0.045662100456621,[]
C12,420,0.339041095890411,3.5357142857142856,0.3,5,0.12557077625570776,[]
