Class(Ci),ni,pi/P,pi/ni,cp/P,mCi,rij/P,lRj
C1,1,0.00395778364116095,9.0,0.00395778364116095,3,0.00395778364116095,[]
C2,10,0.07255936675461741,16.5,0.017150395778364115,6,0.03781882145998241,[6]
C3,13,0.13236587510993844,23.153846153846153,0.0760773966578716,5,0.0932277924362357,[]
C4,13,0.0870712401055409,15.23076923076923,0.08091468777484609,5,0.07036059806508356,[]
C5,19,0.13544415127528583,16.210526315789473,0.017150395778364115,5,0.07651715039577836,[]
C6,42,0.2963940193491645,16.047619047619047,0.1442392260334213,5,0.11477572559366754,"[2, 5]"
C7,25,0.1442392260334213,13.12,0.1442392260334213,3,0.052770448548812667,[]
C8,30,0.3605980650835532,27.333333333333332,0.02198768689533861,5,0.11257695690413369,"[1, 3, 4]"
C9,13,0.060246262093227795,10.538461538461538,0.0,5,0.023746701846965697,[]
C10,0,0.0,0.0,0.0,0,0.0,[]
C11,2,0.0079155672823219,9.0,0.0,4,0.00395778364116095,[]
C12,4,0.01759014951627089,10.0,0.00395778364116095,3,0.008795074758135445,[]
