Class(Ci),ni,pi/P,pi/ni,cp/P,mCi,rij/P,lRj
C1,1,0.004045605001838912,11.0,0.004045605001838912,3,0.004045605001838912,[]
C2,15,0.06583302684810592,11.933333333333334,0.02022802500919456,3,0.045237219566016916,[3]
C3,20,0.16991541007723426,23.1,0.11254137550570062,5,0.11585141596175064,[6]
C4,34,0.14968738506803972,11.970588235294118,0.14674512688488414,5,0.13975726369988967,[]
C5,48,0.21294593600588452,12.0625,0.02721588819418904,5,0.15410077234277308,[5]
C6,49,0.27657226921662376,15.346938775510203,0.1353438764251563,4,0.09047443913203383,[]
C7,30,0.1353438764251563,12.266666666666667,0.1353438764251563,1,0.07318867230599485,[]
C8,34,0.37146009562339094,29.705882352941178,0.020595807282089002,1,0.12688488414858404,"[1, 2, 4]"
C9,14,0.06767193821257815,13.142857142857142,0.008091210003677823,4,0.03604266274365576,[]
C10,3,0.009194556822361161,8.333333333333334,0.009194556822361161,2,0.003677822728944465,[]
C11,9,0.030893710923133505,9.333333333333334,0.0033100404560500183,4,0.008458992276572269,[]
C12,6,0.02022802500919456,9.166666666666666,0.004045605001838912,3,0.01140125045972784,[]
