Class(Ci),ni,pi/P,pi/ni,cp/P,mCi,rij/P,lRj
C1,963,0.6375690607734806,2.3966770508826585,0.5850828729281768,5,0.23066298342541436,[]
C2,496,0.5886740331491712,4.296370967741935,0.5063535911602209,5,0.21353591160220994,[]
C3,631,0.7306629834254144,4.19175911251981,0.699171270718232,5,0.23204419889502761,[]
C4,778,0.7281767955801105,3.3881748071979434,0.6930939226519337,4,0.22458563535911602,[]
C5,601,0.7488950276243094,4.5108153078203,0.5651933701657459,4,0.22513812154696133,"[1, 6]"
C6,508,0.7696132596685082,5.484251968503937,0.7657458563535912,4,0.24558011049723757,[]
C7,1068,0.8226519337016575,2.7883895131086143,0.8162983425414365,4,0.2596685082872928,"[3, 4, 5]"
C8,998,0.8182320441988951,2.967935871743487,0.09281767955801105,4,0.25883977900552485,[2]
C9,121,0.12044198895027625,3.603305785123967,0.09419889502762431,5,0.055248618784530384,[]
C10,140,0.09696132596685082,2.507142857142857,0.09558011049723757,5,0.045027624309392264,[]
C11,128,0.106353591160221,3.0078125,0.059944751381215466,5,0.049723756906077346,[]
C12,929,0.6345303867403315,2.472551130247578,0.6325966850828729,5,0.2281767955801105,[]
