Class(Ci),ni,pi/P,pi/ni,cp/P,mCi,rij/P,lRj
C1,2,0.006377042646472699,8.0,0.005978477481068154,3,0.0035870864886408927,[]
C2,16,0.0721402949382224,11.3125,0.02431247508967716,3,0.03547229972100439,[]
C3,35,0.21084097249900358,15.114285714285714,0.1646074133120765,5,0.11917098445595854,[6]
C4,39,0.18453567158230372,11.871794871794872,0.1681944998007174,5,0.12076524511757672,[]
C5,44,0.24671183738541252,14.068181818181818,0.03029095257074532,5,0.16420884814667197,[5]
C6,57,0.2702271821442806,11.894736842105264,0.15544041450777202,5,0.10601833399760861,[]
C7,42,0.15544041450777202,9.285714285714286,0.15464328417696294,5,0.06337186129932244,[]
C8,44,0.40693503387803903,23.204545454545453,0.031088082901554404,5,0.12275807094459944,"[1, 2, 3, 4]"
C9,17,0.07971303308090873,11.764705882352942,0.009565563969709047,4,0.04105221203666799,[]
C10,3,0.011558389796731766,9.666666666666666,0.011558389796731766,4,0.009565563969709047,[]
C11,10,0.03188521323236349,8.0,0.0023913909924272616,4,0.014746911119968115,[]
C12,7,0.025906735751295335,9.285714285714286,0.006377042646472699,3,0.011558389796731766,[]
