Class(Ci),ni,pi/P,pi/ni,cp/P,mCi,rij/P,lRj
C1,12,0.030625265844321566,6.0,0.0301999149298171,5,0.01786473840918758,[]
C2,50,0.2139515099957465,10.06,0.10038281582305401,5,0.12250106337728627,"[3, 6]"
C3,46,0.1901318587834964,9.717391304347826,0.07443641003828158,5,0.13356018715440238,[]
C4,28,0.08592088472990217,7.214285714285714,0.08124202467035305,5,0.07060825180774138,[]
C5,45,0.1548277328796257,8.088888888888889,0.06635474266269673,5,0.1169715014887282,[]
C6,126,0.4415142492556359,8.238095238095237,0.31646108039132287,5,0.19481071884304552,[4]
C7,103,0.3198638877073586,7.300970873786408,0.3156103785623139,5,0.119523606975755,[]
C8,62,0.4985112717992344,18.903225806451612,0.07783921735431731,5,0.20927264993619737,"[1, 2, 5]"
C9,47,0.14759676733304977,7.382978723404255,0.04806465333900468,5,0.08379413015737984,[]
C10,21,0.054870267971076137,6.142857142857143,0.05061675882603148,5,0.033602722245852826,[]
C11,30,0.08251807741386644,6.466666666666667,0.027647809442790303,5,0.05061675882603148,[]
C12,32,0.08081667375584857,5.9375,0.0289238621863037,5,0.05529561888558061,[]
